id,id_artist,num_samples,sr,duration_ms,bpm,centroid_mean,centroid_std,rolloff_mean,rolloff_std,flux_mean,flux_std,rms_mean,rms_std,zcr_mean,zcr_std,flatness_mean,flatness_std,spectral_complexity_mean,spectral_complexity_std,pitch_mean,pitch_std,loudness_mean,loudness_std,silence_start_sec,silence_end_sec,silence_middle_total_sec,silence_middle_count,silence_middle_mean_sec,is_silent
TR676171,ART25707984,4948902,22050,224440.0,95.703125,2680.5936742684107,911.5505093358626,5691.32516530639,1504.1447048978068,1.9201591,2.135842,0.27498376,0.12602839,0.10932049395109146,0.08373315103765212,0.037327524,0.05916404,2638.549997831705,388.3041365933609,110.762454795089,86.53229837870161,-8.776705,9.429646,0.23,4.9,5.76,58,0.1,False
TR375955,ART25707984,5607424,22050,254304.9433106576,172.265625,2629.0529457257553,759.3735203251225,5719.079559752465,1446.1652558579765,1.7539861,1.9767076,0.2230869,0.08562612,0.11343745720350588,0.06311061282555633,0.03368884,0.042147633,2674.961647424065,373.744012775792,124.72560881881319,88.67658627132963,-7.6193757,4.9605026,0.14,0.02,3.3,28,0.12,False
TR195519,ART07024718,3817729,22050,173139.6371882086,135.99917763157896,2290.904454256521,935.2263136175119,5136.500588399533,2159.9678653057254,1.8042077,1.7771654,0.1736604,0.08690121,0.07903464236623307,0.05952160313046136,0.016699402,0.030372351,2600.3272751408754,602.9241114655421,128.00357751495676,90.98670608182171,-8.966118,11.204688,5.43,9.35,7.06,26,0.27,False
TR925275,ART07024718,4786689,22050,217083.40136054423,75.99954044117646,2275.486712766423,970.819417000862,4865.536639371658,2130.519068675623,1.5001149,1.4400413,0.2819637,0.10684701,0.08946221173128342,0.0662306326484138,0.05660499,0.19182311,2426.054406685248,698.8912237153374,110.28700864929851,94.71866720619258,-9.934265,14.506982,0.35,8.31,0.09,3,0.03,False
TR953399,ART07024718,3893505,22050,176576.19047619047,99.38401442307692,2450.5708432919105,1135.4053125445976,5547.14424810466,2338.826996763558,1.9787157,2.4090667,0.30632222,0.10041969,0.08816092928172255,0.08072714639108597,0.033778574,0.097174935,2731.480620206696,624.1057403032224,113.83781099062433,95.51839108236086,-6.2146835,8.396,0.35,1.47,2.48,17,0.15,False
TR430939,ART07024718,4148928,22050,188160.0,89.10290948275862,2643.559444543434,1029.3800015119928,5727.84797389792,1919.567502265234,1.4220179,1.4158314,0.22789752,0.09100888,0.11528884270113524,0.07895482262212858,0.03639028,0.055214647,2674.7567868241554,547.6421136655034,94.35734375000288,58.108515130214755,-7.975594,8.90425,0.28,5.23,5.64,13,0.43,False
TR857398,ART25707984,3933485,22050,178389.3424036281,184.5703125,2845.8210677607667,1262.0880639198142,5919.835725104329,2158.689930526036,2.2657745,2.7155728,0.18245594,0.11570988,0.13582442568007289,0.10978031789083996,0.051332194,0.08758475,2682.816529424102,524.5425763038355,150.30163638023848,85.80632848860476,-11.429448,9.926013,0.44,3.01,8.03,105,0.08,False
TR307915,ART25707984,5446644,22050,247013.3333333333,172.265625,2793.900548028772,802.192000344131,6009.559117557636,1363.99529960456,1.5603837,1.511627,0.2654717,0.07763901,0.11916045368020305,0.06175217547910807,0.034088615,0.038170405,2748.903626351971,378.13677477091153,101.48938012181777,75.4022043974142,-5.7704535,8.030875,0.16,3.78,0.09,2,0.05,False
TR731111,ART07024718,5051137,22050,229076.50793650793,89.10290948275862,2573.827263540916,1006.1883133179899,5696.993454972411,1911.7166654832831,1.4615737,1.2824435,0.32253304,0.14195947,0.09768401462408778,0.08093986401427385,0.041769296,0.105094425,2687.3197189464836,524.2030309226968,102.75593250436135,59.76714921657427,-7.547345,9.171639,0.95,4.98,3.65,14,0.26,False
TR799409,ART25707984,5400321,22050,244912.51700680272,107.666015625,2675.629489189772,972.4577155448691,5822.484830784716,1911.8972091209075,1.4220068,1.4058002,0.21902113,0.10556321,0.10427933983338074,0.06509321789930114,0.053413168,0.14490001,2646.0265723714915,629.433736384615,99.20740053949746,90.39875516389112,-11.098697,15.118282,9.8,15.01,1.37,8,0.17,False
TR540185,ART07024718,4453377,22050,201967.21088435373,92.28515625,1923.6822775492756,875.2995998551089,4089.13769834356,2020.4521947713301,1.5513082,1.630509,0.2710029,0.12278707,0.0742066257615818,0.04693249950650265,0.013766694,0.027852625,2216.5489014485233,704.0836796898304,99.3490895694342,66.15712569876801,-8.411613,10.189562,0.16,9.01,6.29,14,0.45,False
TR608745,ART07024718,3549756,22050,160986.6666666667,107.666015625,2039.1903107930834,806.0329827889336,4346.985102703841,1758.441234953843,1.2984521,1.3275139,0.24053535,0.1334512,0.07760812887582924,0.05090604337286869,0.01711323,0.053517267,2262.790578795514,584.4592438296066,103.65488421823318,65.2806675596398,-10.363565,9.637158,0.3,2.26,10.29,32,0.32,False
TR863568,ART25707984,6501377,22050,294847.02947845805,92.28515625,2569.0923508667356,870.9480090717897,5698.468264141124,1718.9182492438538,1.7292337,1.8875922,0.27196807,0.118632294,0.08137117249635797,0.06399636132391008,0.031048756,0.10100945,2693.913717906953,520.5129435947982,123.82077081753313,108.29553668978765,-8.417225,10.929895,0.67,1.46,25.36,86,0.29,False
TR765677,ART25707984,3594241,22050,163004.126984127,172.265625,3120.5480633194616,940.3741841392373,6895.720772253552,1229.442590637905,1.74597,1.6707795,0.2267667,0.08612364,0.13283176419402506,0.09091832597123214,0.04195126,0.048170555,2994.255163605932,306.8588252596301,124.87246857811463,95.85711102291408,-6.4994354,5.2096925,0.09,0.58,3.09,47,0.07,False
TR731271,ART25707984,4432129,22050,201003.5827664399,129.19921875,2919.9322199785265,668.6139963675981,6263.326502171292,1034.6455396355132,1.5629432,1.5685045,0.31861228,0.103837654,0.10514883187016287,0.053404148014812754,0.030121885,0.033992987,2778.4767529375126,332.1170640788053,95.2361146952598,67.82609066687266,-5.9602556,7.6689167,2.65,5.82,0.28,2,0.14,False
TR765689,ART07024718,4059393,22050,184099.45578231293,95.703125,2503.23108538088,986.3330283753908,5519.201119776887,1920.3482725355998,1.7677066,1.8126233,0.12476148,0.06127339,0.08816256975974272,0.06536211967727096,0.027039018,0.051208515,2710.7961220085967,484.8771420958079,123.7470466929386,58.74877095614179,-9.697995,7.1082196,0.12,2.98,3.04,34,0.09,False
TR931663,ART25707984,4764673,22050,216084.9433106576,129.19921875,2377.212031482568,1281.0975391666582,5182.63617679821,2604.5070701782593,1.3704505,1.6973784,0.19829756,0.09831167,0.093308988698023,0.06643519251928394,0.17624758,0.3508774,2341.099618816023,1067.2903598645594,145.01170627250804,159.30688399489344,-16.774746,27.140251,13.61,19.99,0.37,4,0.09,False
TR525256,ART07024718,4146945,22050,188070.0680272109,129.19921875,3085.976824302704,1113.5149528336656,6494.205376519098,2016.9424467499691,1.5162022,1.5087825,0.19843543,0.110671505,0.14796229986496914,0.10028835730230866,0.081717744,0.14506088,2794.699078449046,607.357185121187,154.09164024295595,103.17695078250317,-11.650262,13.839103,0.51,7.63,0.67,19,0.04,False
TR196675,ART07024718,4353025,22050,197416.09977324263,161.4990234375,2363.2492024178514,981.3986877076799,5373.233128771647,2275.3783980613603,1.3515381,1.3046502,0.2850882,0.10572069,0.09350910386407739,0.0599790795810618,0.022226721,0.04852572,2546.4715594242653,748.6781316713706,104.51139324827079,78.49578430620687,-8.316553,11.0204735,5.78,5.25,1.07,5,0.21,False
TR941156,ART25707984,5578753,22050,253004.67120181405,95.703125,2688.799011405052,1039.9397932576023,5734.762098549199,1832.7955817879104,1.6206477,1.6499053,0.2805266,0.0994935,0.11006093276819308,0.08357293956777573,0.032799236,0.04275591,2672.415453039955,491.59251210227694,101.48761469412639,76.96305007899643,-6.176218,5.1982584,0.0,1.28,5.39,19,0.28,False
TR848166,ART25707984,4587870,22050,208066.66666666666,151.99908088235293,2684.2289547151854,750.4298810928093,6383.41485793909,1337.389941923302,1.8561215,2.2398093,0.27142256,0.11606893,0.0846864734160529,0.04982612659482702,0.021788128,0.022844836,2943.70036791804,341.16663833245383,109.37321963207279,78.83892134683789,-7.3266997,6.4480724,0.14,2.22,0.67,9,0.07,False
TR860002,ART07024718,3962881,22050,179722.49433106574,107.666015625,2058.0100278631544,844.3338347802173,4743.47034371064,2242.8852973137523,1.6294342,1.6219842,0.3030197,0.09921688,0.06966539015065883,0.04255318462796563,0.013642453,0.043060504,2460.2129113160445,734.2484290871835,77.047757324284,50.04139360383423,-6.332692,7.9112983,0.09,5.71,1.23,10,0.12,False
TR888500,ART25707984,5733377,22050,260017.0975056689,99.38401442307692,2394.488569260586,1130.0905939250297,4969.195692346973,2288.174420523838,1.7287941,1.8498975,0.18739834,0.10569617,0.11010295283060988,0.07871288059637425,0.030515296,0.04532211,2262.0895046072887,901.5495374358244,167.19340373998511,125.68224798150285,-11.037893,10.169911,0.33,0.33,34.76,197,0.18,False
TR540123,ART25707984,3043329,22050,138019.45578231293,99.38401442307692,2751.651744980149,936.8281243772925,6047.173598973664,1765.2478767093276,1.6345882,1.5682428,0.19844772,0.08356741,0.1116028602029016,0.06816721175782903,0.03102802,0.054127324,2764.1741416714517,567.9417918696435,116.06870749950963,73.63909113964962,-7.682643,6.67036,0.07,0.53,3.78,21,0.18,False
TR388921,ART25707984,9376001,22050,425215.46485260775,123.046875,2147.2583184787795,1016.273483952677,4509.226523891839,2156.86954282427,1.655214,1.8662668,0.14869677,0.12600654,0.08666126970082728,0.06967834860721463,0.02444771,0.057798978,2398.8212205578334,567.7106597438343,133.82616262036268,92.60458388346267,-16.715178,9.928712,0.28,3.31,134.23,405,0.33,False
TR672131,ART25707984,6642563,22050,301250.0226757369,103.359375,2421.6727357998047,725.1942342330541,5195.6304680424555,1534.4534835144293,1.6521267,1.8765903,0.2355292,0.101224385,0.10304172046015107,0.05542258633732503,0.0254861,0.030081173,2498.609433452768,447.9849936698108,123.08436485284234,67.85842054424643,-9.261712,6.827851,0.09,4.38,4.25,121,0.04,False
TR846247,ART07024718,3220225,22050,146041.95011337867,89.10290948275862,3183.4522467778283,1151.9360998105738,6507.132003614368,1914.6828583273527,1.6741253,1.9659692,0.23967907,0.10522235,0.1394852630663752,0.11311339683595899,0.068662375,0.1255457,2797.7430778702974,540.111913755923,109.34115730791802,93.77280811883834,-7.811305,13.025726,0.3,4.45,4.67,22,0.21,False
TR167063,ART25707984,5247900,22050,238000.0,107.666015625,2601.765943962727,783.8880010843361,5694.569009622714,1700.3529989532626,1.656691,1.7198535,0.19368148,0.08690059,0.11245822217987805,0.0664693840304872,0.028019983,0.035727825,2659.890547352511,530.3228633060679,150.93960951740368,102.48662365112412,-7.4958596,5.4518113,0.0,1.32,5.04,55,0.09,False
TR111715,ART25707984,6087858,22050,276093.3333333333,129.19921875,2355.864451721289,1099.5031433352256,5117.579135152111,2223.612765472069,1.7693217,1.8900911,0.26233202,0.1570484,0.08979911441689092,0.08335691393677272,0.022196317,0.04371194,2431.594081592791,757.1250125406029,190.69115409239623,97.46387945820726,-10.4492655,9.895227,0.35,5.49,29.23,151,0.19,False
TR484122,ART25707984,7119798,22050,322893.3333333333,103.359375,2628.537205622906,788.5303285947995,6113.0442496016785,1746.6883109358776,1.9523305,2.1280098,0.20982806,0.077477835,0.0999009883885553,0.05792418631928063,0.022116866,0.025201108,2825.980080118865,551.2990392892375,105.7676842459948,86.43221657980743,-6.1657,3.7636855,0.0,0.09,1.72,23,0.07,False
TR160920,ART25707984,5642448,22050,255893.33333333334,86.1328125,2627.542759174063,907.4966340777506,5937.338706804765,1827.3273252950173,1.3973595,1.5178858,0.18946677,0.10196244,0.09857583675483168,0.0600720919852776,0.028962621,0.063608855,2762.2742333531764,504.3317765912087,97.44356897170063,61.723779676043904,-10.500402,10.696855,1.37,13.8,5.71,19,0.3,False
TR736278,ART25707984,6634753,22050,300895.8276643991,95.703125,3039.821920297428,723.0232247631773,6480.153196499537,1195.9831859218048,1.8278859,1.9703267,0.18945983,0.098524466,0.14103554961802608,0.07082856538392321,0.04604777,0.04980747,2845.1590098799343,314.9637709206029,158.84650981000738,119.49621864323997,-10.157012,8.543994,2.74,0.29,24.01,55,0.44,False
TR855293,ART25707984,6307841,22050,286069.8866213152,99.38401442307692,2190.316997969995,1012.096829989142,4688.788131591262,1994.0857519730996,1.7374055,2.0354135,0.21614124,0.09595686,0.0987847142962219,0.07876942636049468,0.021283265,0.033046927,2296.631326151841,669.7903135127117,107.6562228452659,85.52578038421015,-12.136051,8.377595,4.97,1.09,8.41,124,0.07,False
TR420224,ART25707984,4853352,22050,220106.66666666666,143.5546875,2404.855915086429,1062.7266941086712,5150.967059557951,2210.0924302769004,1.4923201,1.5986345,0.2498779,0.13724332,0.09610719318631329,0.07616452424646795,0.030775465,0.046990983,2450.932534732311,711.6846852999795,147.405903745929,101.01521572245994,-10.420075,7.755057,0.19,3.56,13.68,74,0.18,False
TR353282,ART07024718,3859713,22050,175043.67346938775,143.5546875,2636.401420499922,1177.5438150995753,5667.158325535342,2498.4234243082933,1.3219622,1.3128259,0.27463168,0.14438878,0.11931063936281337,0.08012026306106303,0.076466195,0.18965405,2524.39895055058,916.7141571091753,131.1121470753266,115.4530050058403,-11.02341,17.208061,0.46,10.07,5.99,40,0.15,False
TR444433,ART25707984,5526785,22050,250647.84580498867,103.359375,2513.852648544136,936.7397320631204,5488.145239133424,1833.7651953991049,1.6339862,1.918215,0.2227752,0.13333602,0.10980434373552571,0.06854899756662898,0.033228926,0.048210174,2614.010024716249,487.40337538234184,125.30894865864227,89.97131589509586,-11.249551,9.167629,16.6,3.63,23.03,74,0.31,False
TR122922,ART25707984,4217430,22050,191266.6666666667,112.34714673913044,3106.9157191734253,996.8473408901995,6527.938996139271,1396.4261490454833,2.0446706,2.379628,0.22077931,0.12053105,0.14314073311179898,0.09059471193041743,0.042971145,0.053147305,2819.762975183065,336.264942704881,167.6571957279067,101.82383419261899,-9.806032,6.1623874,0.07,1.1,5.76,94,0.06,False
TR320348,ART07024718,4696062,22050,212973.33333333334,151.99908088235293,2379.594085138577,837.3431799450324,5315.298165122963,1857.4303046506436,1.4302412,1.3562858,0.31818166,0.110385716,0.08777579479325665,0.05084756130471369,0.021475047,0.02624702,2545.727016378756,626.5288442839953,90.45358493616902,66.9485190387754,-5.8125157,7.296421,0.39,1.56,5.67,28,0.2,False
TR424045,ART25707984,4322305,22050,196022.90249433107,135.99917763157896,2540.5510203429562,1004.9883050478954,5809.317976985372,1862.909118879302,1.7079878,1.5220009,0.3289287,0.087952465,0.08487008237223144,0.06343697229398859,0.028439319,0.063840486,2768.859629529735,505.52194173905394,116.87639950251304,76.97930407289547,-5.249403,6.076188,0.0,1.97,0.16,4,0.04,False
TR866344,ART25707984,6024413,22050,273216.0090702948,129.19921875,3071.236118042856,1049.1427853856421,6676.698382194379,1879.656984418481,1.6043899,1.9355879,0.28850096,0.13412386,0.12343299355453811,0.09124320798204906,0.057928786,0.10622393,2923.5606334561107,504.52336403755726,106.89896994486392,87.4205320591577,-8.139501,9.862064,0.0,0.82,16.72,68,0.25,False
TR484857,ART25707984,6132546,22050,278120.0,117.45383522727273,3198.8520537100885,1135.0863021465573,6525.263459082536,2001.4312032335229,2.1053953,2.5384147,0.20300856,0.095996834,0.14093195924298715,0.09149988285964379,0.048040677,0.05201383,2818.882713565149,529.5413983926361,141.94505052892364,85.97550100069871,-10.20195,5.3246784,0.16,0.2,12.45,136,0.09,False
TR813706,ART25707984,5330573,22050,241749.3424036281,172.265625,2601.2739469256994,842.4889004902387,5978.28374064706,1637.1249398746036,1.5202292,1.599816,0.21068391,0.09645276,0.10207432304672494,0.05980423022233459,0.030384967,0.058067806,2766.378320428849,484.6582319959061,111.8014832866118,61.85590645385837,-9.030054,10.629991,0.26,9.32,9.26,17,0.54,False
TR897360,ART07024718,4344732,22050,197040.0,161.4990234375,2405.2085793061947,1069.4407204546753,4949.925402754353,2136.4762098815672,1.5022026,1.7328169,0.26968804,0.123270825,0.10033552505597455,0.07954835253177724,0.028390042,0.04698259,2439.638010583913,611.1715838758056,84.32036834441449,54.177934710020644,-8.53936,9.143738,0.02,7.91,7.66,32,0.24,False
TR203999,ART25707984,4094362,22050,185685.3514739229,184.5703125,2194.9028682133585,1120.5679964243377,4921.790950537115,2454.1583009452233,1.4120728,1.6195972,0.24691932,0.12541935,0.0775067872131737,0.061770249294230306,0.018656028,0.032711145,2467.4124751835548,749.7828710638582,90.45072142466044,78.3988517375156,-10.878551,10.044976,0.09,6.85,15.86,20,0.79,False
TR779112,ART07024718,3862785,22050,175182.9931972789,86.1328125,2301.65452146963,1030.1005569384415,4918.889951307779,2084.627231525638,1.4334258,1.2166243,0.12322339,0.065141544,0.09886203611663354,0.07886502811917402,0.0514924,0.15601783,2508.203843127382,605.5435563663092,155.58595802979002,128.52001467591467,-10.4883995,13.967775,10.59,5.07,2.51,16,0.16,False
TR632060,ART25707984,5383728,22050,244160.0,151.99908088235293,2858.647958717212,720.9645880935533,6223.103893769018,1385.6708170575523,1.7695361,1.9264389,0.2654194,0.09867376,0.12379345870281,0.05396090792265364,0.03062919,0.031044863,2815.0534346276318,396.27941367512113,139.10926989862946,111.27414732278655,-7.927683,7.200743,0.19,3.86,3.27,30,0.11,False
TR348625,ART07024718,3134474,22050,142153.0158730159,103.359375,2424.3735076125804,904.3242031165214,5629.330726933795,1808.072992887605,1.5996333,1.2903585,0.31543815,0.08984623,0.08267104756144864,0.06687133278098693,0.024670554,0.061865624,2771.608713493632,465.6765220967131,96.0708092961127,58.96257878778846,-5.0283823,5.3795195,0.79,0.14,0.65,5,0.13,False
TR764435,ART07024718,4455425,22050,202060.09070294784,107.666015625,3030.300827827595,850.1720908784487,6310.735320255946,1541.1708780953632,1.2648891,1.0047979,0.29350665,0.09791494,0.14500853468272434,0.07298770854328326,0.06860876,0.12803417,2749.555288594067,472.1578648735319,100.4334945040984,86.72532950280949,-6.597633,12.285236,0.7,6.71,0.0,0,0.0,False
TR595842,ART07024718,5027841,22050,228020.0,103.359375,2031.4346418654773,857.9646280881207,4551.360731607493,2174.1846409730324,1.7034044,2.0788138,0.21887034,0.07109511,0.06745564948515935,0.05153303453882624,0.014236595,0.025336673,2433.6174148132545,627.9902205478305,102.8669467877917,48.18160655245482,-6.060641,4.8613048,0.49,0.86,0.44,9,0.05,False
TR150455,ART25707984,4252416,22050,192853.3333333333,89.10290948275862,2885.213852238681,808.4339258269878,6223.233104974943,1450.8738534859667,1.6836363,1.5504521,0.2789949,0.12418924,0.12474815833433663,0.07125406431055878,0.044024855,0.056560446,2765.3481210305745,422.30342394456187,145.46596259722975,91.52223124258997,-9.164147,11.320165,0.95,5.58,3.18,20,0.16,False
TR229227,ART07024718,4476673,22050,203023.7188208617,184.5703125,2724.689636480151,1166.1885746043417,5809.277234858368,2098.040681157095,1.7083408,1.8716129,0.25869545,0.11261814,0.11614342468764295,0.09481510126145809,0.041504793,0.058803663,2691.68433854872,532.7055656637048,116.75807438009309,92.35899417783025,-8.4253025,12.072023,0.16,6.84,3.3,21,0.16,False
TR292480,ART07024718,5023402,22050,227818.68480725624,69.83741554054055,2396.505977269725,982.3745362449584,5390.755764027785,2032.288361807686,1.4170858,1.6150938,0.23254141,0.11701566,0.08958512814347228,0.07028586937726497,0.037341997,0.11770082,2637.2377618666405,581.6207913039483,105.1724645851648,97.90989359429055,-10.070774,13.719638,15.46,6.74,3.74,22,0.17,False
TR479793,ART25707984,4603746,22050,208786.66666666666,89.10290948275862,2624.24714237659,798.2589607326636,5539.960102339232,1508.4214293065422,1.7574991,1.7901499,0.22664626,0.11911373,0.12085976380046153,0.07176226440328623,0.032807063,0.04669365,2605.3420521618855,387.7110096820099,152.0931922534775,95.82237109642301,-9.393033,7.294809,0.16,2.25,3.32,42,0.08,False
TR224027,ART25707984,2761248,22050,125226.66666666667,143.5546875,2745.863256111179,1602.8369629410015,5058.606106394258,2427.1922506296273,1.6850845,1.8408992,0.057038747,0.053546194,0.17175306547205227,0.16550571622713012,0.043495763,0.08324715,2241.0404332563903,624.6350213952466,170.30136699535186,102.54388732943451,-18.586964,11.091668,2.3,0.0,48.65,119,0.41,False
TR443742,ART25707984,5725650,22050,259666.6666666667,83.35433467741936,2460.712942368705,1028.211602966302,5774.436599061494,2163.809769204183,2.0996587,2.6071804,0.27189067,0.09741574,0.086485992270634,0.07362812986645093,0.020127937,0.04471001,2717.974540346488,720.200422720155,101.4120925908919,82.72760767932365,-7.4140906,9.238591,1.81,2.71,3.99,61,0.07,False
TR962108,ART25707984,3344544,22050,151680.0,92.28515625,2621.890481405299,821.333912951632,5875.766092578066,1645.0297330532997,1.5108966,1.6455208,0.294503,0.1414035,0.0945294711704041,0.0604580053020481,0.027906373,0.050697736,2708.279865028102,490.8077572141513,110.9272208837689,98.10864169630091,-8.938779,11.979193,0.19,4.91,7.01,28,0.25,False
TR924511,ART07024718,4521473,22050,205055.46485260772,172.265625,2595.8571372551437,843.9959754702562,5613.80382206129,1730.7222260675721,1.2175921,1.0572428,0.29152417,0.09896393,0.10511647100033968,0.0625560233003021,0.055336848,0.15799898,2575.4028261589633,583.5483652957769,99.54891896156204,77.39726896259616,-7.511304,15.208091,0.72,7.45,1.44,12,0.12,False
TR935622,ART25707984,4333057,22050,196510.52154195012,95.703125,2311.9357298247737,960.0505334103113,5468.456662039225,2092.2789772702567,1.9133103,2.1568403,0.2528375,0.1401978,0.07131790709180057,0.06518975101977342,0.017938757,0.06257136,2684.2783199149544,622.5909566117388,122.52480021663528,73.20032182430913,-9.637378,10.18351,1.51,2.58,11.54,91,0.13,False
TR316896,ART25707984,6710278,22050,304320.9977324263,112.34714673913044,2502.532207955184,996.6318433677081,5439.6720357114755,1904.8489678031017,1.5220841,1.7548074,0.17282745,0.10067652,0.10220974181258106,0.08131999889056035,0.08535277,0.2272688,2537.5599291187123,714.7186056795515,123.78451310726268,122.26681575729215,-15.986453,19.87635,29.98,1.65,29.3,7,4.19,False
TR981117,ART07024718,3015681,22050,136765.57823129251,129.19921875,3370.171152624231,947.5893506298618,6956.626405911825,1338.5563596240381,1.830034,1.9764786,0.30241075,0.10945179,0.1487490683616958,0.09761190265282733,0.05849555,0.06836474,2947.8921422582116,323.1160036513478,104.84989442100023,82.89935075268954,-5.589311,8.783419,0.23,1.6,0.26,5,0.05,False
TR188259,ART25707984,8347649,22050,378578.1859410431,161.4990234375,1787.602884239689,759.7124386404146,3865.2964635320836,1799.8595057979014,1.79596,2.2083998,0.25683635,0.13175887,0.06573364669579883,0.046045391888322386,0.009171282,0.034952678,2113.0448826966276,510.17160141538085,108.55183023433936,88.54481352705507,-9.182706,6.1935043,0.86,2.69,13.68,111,0.12,False
TR781890,ART07024718,3528705,22050,160031.97278911565,89.10290948275862,3152.8699758866173,968.4305663887811,6582.3250121273395,1700.1613278756834,1.4321926,1.0293031,0.29842255,0.09816602,0.1571717344588713,0.0849468142846526,0.07382364,0.11518193,2822.0150425132156,493.4231643668558,137.74363834376913,85.9471120874948,-6.750652,9.024527,0.09,2.37,3.6,12,0.3,False
TR445086,ART25707984,2760072,22050,125173.33333333333,95.703125,2018.0568578277196,999.0045618372747,4141.4968143520455,2090.2023320113167,2.1910274,2.7070034,0.23653802,0.118674375,0.08685147627411427,0.08335031688455986,0.040920444,0.14935334,2322.4952074198286,565.5312832076465,124.00935749997807,95.2915127957939,-9.426482,12.481578,0.37,2.69,6.76,100,0.07,False
TR932768,ART25707984,9376001,22050,425215.46485260775,123.046875,2147.2583184787795,1016.273483952677,4509.226523891839,2156.86954282427,1.655214,1.8662668,0.14869677,0.12600654,0.08666126970082728,0.06967834860721463,0.02444771,0.057798978,2398.8212205578334,567.7106597438343,133.82616262036268,92.60458388346267,-16.715178,9.928712,0.28,3.31,134.23,405,0.33,False
TR564816,ART25707984,6684678,22050,303160.0,92.28515625,2513.2122911973443,926.5802990590698,5813.554200602407,2076.666987759648,1.8731402,1.8991333,0.29270235,0.1479038,0.08586468973778433,0.05858231075893874,0.018974314,0.026005505,2743.8847067146608,639.8558778232041,116.78643107157646,86.36950210561001,-9.219164,7.6296525,0.12,2.23,26.7,116,0.23,False
TR920592,ART25707984,5143236,22050,233253.33333333334,103.359375,2374.2128083939842,1061.523326841913,5180.53371483364,2174.412973238125,1.7755955,2.1612108,0.30598864,0.18128043,0.08435537348509357,0.07791046015020534,0.017751832,0.0313093,2567.995977812468,660.7521068375677,180.7478263516481,116.79194520504373,-9.256964,9.208298,0.37,3.49,12.52,79,0.16,False
TR428096,ART25707984,4557294,22050,206680.0,172.265625,3035.6722210648422,830.4694969472541,6798.398249889408,1248.0755351116898,1.5390588,1.2578816,0.2911719,0.10050591,0.1321519132330637,0.07904130033855389,0.044497706,0.04685013,2952.831659340139,338.6528921584588,121.04480545112453,97.08721158794832,-7.048242,6.061231,0.09,2.02,0.12,3,0.04,False
TR645853,ART07024718,7211265,22050,327041.49659863947,184.5703125,2365.099735498888,950.0034364865612,5008.0214625349445,1868.744624388335,1.6440455,1.6823115,0.21538636,0.13368082,0.10812685813809017,0.07023213249413142,0.067552425,0.20007676,2385.9792697096073,675.465208869559,159.47873509766515,119.9469050060379,-12.578725,16.354551,3.2,11.11,31.11,229,0.14,False
TR686134,ART07024718,4413528,22050,200160.0,161.4990234375,2701.879994691961,979.514138351412,5676.620424281913,1917.0218527099444,1.3502697,1.2126842,0.27596062,0.10968876,0.12343620864023895,0.07566809328399157,0.03940932,0.0566053,2613.197191672691,519.7395875363347,92.38710809050474,63.59643565473521,-8.058093,8.020355,0.21,3.16,0.0,0,0.0,False
TR835623,ART25707984,3671472,22050,166506.66666666666,99.38401442307692,2177.143580984585,1026.8746534076918,4765.302956351973,2285.9688983983397,1.7778618,1.9629159,0.26524472,0.15596578,0.08179980836441919,0.05875927543156607,0.023858817,0.0704466,2451.6340259128146,695.1697594276467,140.1813619319284,104.82981081833643,-10.244637,9.0409,9.73,0.0,5.27,26,0.2,False
TR946363,ART25707984,4586497,22050,208004.3990929705,151.99908088235293,2616.3198311193523,867.2025191060424,5669.539278108955,1487.1360157639256,1.5574235,1.3871683,0.27592003,0.079596475,0.11948289604029468,0.07282716707809489,0.02498687,0.029893829,2631.1456295600456,389.2638931922986,130.5571862092079,74.19422720031484,-5.332182,3.4368153,0.05,0.16,0.46,5,0.09,False
TR278311,ART25707984,6064654,22050,275040.99773242633,92.28515625,2260.8863205486387,1047.5373804853864,4992.052150960108,2187.6561202744147,1.8775401,2.3724623,0.27588966,0.10347836,0.08169226426641904,0.0607741997288185,0.022317776,0.06404526,2535.8200262297105,644.8525518284279,98.06887510225366,56.56483893875064,-7.112513,6.3038583,0.26,2.07,4.97,45,0.11,False
TR251966,ART25707984,5414598,22050,245560.0,95.703125,2754.825864830052,980.3201621241628,5808.921562344873,1528.4801675068104,1.800184,1.7562644,0.3239067,0.13516878,0.11097248671815904,0.09228753361240224,0.028813707,0.045093324,2669.5232006611873,413.44254566266216,121.61283181490347,85.62754445790289,-6.4940906,8.84731,0.88,4.89,11.24,122,0.09,False
TR455665,ART25707984,4728065,22050,214424.716553288,129.19921875,2719.996710852877,1025.2276935426642,5660.397080781335,1803.9436306594612,2.170944,2.5679815,0.1947406,0.11518808,0.13420369179750946,0.09663900003378617,0.043406207,0.078211755,2633.8037777361515,435.2083099108924,154.83754981177026,75.3865499352025,-11.407089,11.586822,0.28,9.97,10.7,143,0.07,False
TR581440,ART25707984,6706493,22050,304149.3424036281,92.28515625,2278.5607516514774,1014.913838670109,5038.665966718595,2164.56507900235,1.7602652,2.1748307,0.1922829,0.10765564,0.08360915253549889,0.061535417788310606,0.022352258,0.041902136,2559.982633933041,604.02721200617,120.33314654795409,85.97761862531854,-10.686458,7.601776,0.81,3.73,3.46,30,0.12,False
